location,geom,latitude,longitude
"(29.9744373472669, -90.1231202599131)",,29.97443735,-90.12312026
"(29.9377839908593, -90.0761752893484)",,29.93778399,-90.07617529
"(29.9665906118734, -90.0755812740174)",,29.96659061,-90.07558127
"(29.982734901982, -90.0913635889596)",,29.9827349,-90.09136359
"(30.0197701424304, -90.081174442956)",,30.01977014,-90.08117444
"(30.0197701424304, -90.081174442956)",,30.01977014,-90.08117444
"(29.9238610408176, -90.1161943116009)",,29.92386104,-90.11619431
"(29.9452406759995, -90.1013113751285)",,29.94524068,-90.10131138
"(29.9487237658385, -90.1054449036375)",,29.94872377,-90.1054449
"(30.0139226998877, -90.1187380972815)",,30.0139227,-90.1187381
"(29.9631948782325, -90.1139212150234)",,29.96319488,-90.11392122
"(29.9630330997446, -90.1267555125195)",,29.9630331,-90.12675551
"(29.9005892354368, -90.0001385023783)",,29.90058924,-90.0001385
"(29.9005892354368, -90.0001385023783)",,29.90058924,-90.0001385
"(29.9694101347108, -90.1224154088741)",,29.96941013,-90.12241541
"(29.9655653017368, -90.040849698887)",,29.9655653,-90.0408497
"(30.0071540331663, -90.0501789285503)",,30.00715403,-90.05017893
"(29.9615253728254, -90.040028951114)",,29.96152537,-90.04002895
"(29.9279376610859, -90.1185699656488)",,29.92793766,-90.11856997
"(29.9254182960442, -90.1243661812744)",,29.9254183,-90.12436618
"(29.9283984953285, -90.1116072177261)",,29.9283985,-90.11160722
"(29.9218008500915, -90.1206613403344)",,29.92180085,-90.12066134
"(29.9343988611752, -90.1282897878944)",,29.93439886,-90.12828979
"(29.9290070758926, -90.1183616622533)",,29.92900708,-90.11836166
"(29.925928331516, -90.1113335025058)",,29.92592833,-90.1113335
"(29.9258717058259, -90.1246327704783)",,29.92587171,-90.12463277
"(29.9489210832781, -90.1302592150495)",,29.94892108,-90.13025922
"(29.9290070758926, -90.1183616622533)",,29.92900708,-90.11836166
"(30.0189997933833, -90.0551427778033)",,30.01899979,-90.05514278
"(29.9309802736466, -90.1195481917709)",,29.93098027,-90.11954819
"(30.0094192477807, -90.1084359802497)",,30.00941925,-90.10843598
"(29.9973537011022, -90.0559324047339)",,29.9973537,-90.0559324
"(29.9311684447949, -90.1194858157005)",,29.93116844,-90.11948582
"(29.9516137761, -90.1267106408537)",,29.95161378,-90.12671064
"(29.9992077972682, -90.0839994520802)",,29.9992078,-90.08399945
"(29.9973537011022, -90.0559324047339)",,29.9973537,-90.0559324
"(29.9540320631798, -90.0522668780708)",,29.95403206,-90.05226688
"(29.9328610444455, -90.0749628799113)",,29.93286104,-90.07496288
"(29.9695716524981, -90.1190284574212)",,29.96957165,-90.11902846
"(29.9366808300814, -90.0981528192205)",,29.93668083,-90.09815282
"(29.9201323365212, -90.0967368516307)",,29.92013234,-90.09673685
"(29.9693634147022, -90.1187701927575)",,29.96936341,-90.11877019
"(29.9406121538509, -90.0128110190293)",,29.94061215,-90.01281102
"(30.0082720532689, -90.105050295917)",,30.00827205,-90.1050503
"(29.9146401684167, -89.983473401221)",,29.91464017,-89.9834734
"(29.9697846656873, -90.1159870017554)",,29.96978467,-90.115987
"(29.9804010265652, -90.0544553088666)",,29.98040103,-90.05445531
"(30.006435751855, -90.1035262915428)",,30.00643575,-90.10352629
"(30.0117794845849, -90.1045060580163)",,30.01177948,-90.10450606
"(29.9380576290186, -90.0133653504077)",,29.93805763,-90.01336535
"(29.9398618008032, -90.0137628828131)",,29.9398618,-90.01376288
"(29.9619491169403, -90.0403794315812)",,29.96194912,-90.04037943
"(30.0193464566904, -89.990363898507)",,30.01934646,-89.9903639
"(30.0110086197388, -90.0824457156638)",,30.01100862,-90.08244572
"(30.0043667927791, -90.1028029883616)",,30.00436679,-90.10280299
"(29.9926530578867, -90.0623461631638)",,29.99265306,-90.06234616
"(29.9669110130298, -90.1141185982125)",,29.96691101,-90.1141186
"(29.9582171975737, -90.0653058027866)",,29.9582172,-90.0653058
"(30.0398683210609, -89.9290455659718)",,30.03986832,-89.92904557
"(29.9068351857072, -89.9251270723974)",,29.90683519,-89.92512707
"(29.9185022098044, -89.9715643852918)",,29.91850221,-89.97156439
"(29.9800195144188, -90.0555595843979)",,29.98001951,-90.05555958
"(30.024356116654, -90.0655099208439)",,30.02435612,-90.06550992
"(30.0009779320521, -90.112860725246)",,30.00097793,-90.11286073
"(29.9522947394442, -90.1311498906531)",,29.95229474,-90.13114989
"(30.0422299473979, -89.9848418373684)",,30.04222995,-89.98484184
"(29.9946101501174, -90.0553062197662)",,29.99461015,-90.05530622
"(29.959045628521, -90.1108687927689)",,29.95904563,-90.11086879
"(29.9232618549311, -90.119325895172)",,29.92326185,-90.1193259
"(29.9617680883569, -90.1176641121842)",,29.96176809,-90.11766411
"(29.9280822457582, -90.1112167630623)",,29.92808225,-90.11121676
"(30.0008142669591, -90.1128773641929)",,30.00081427,-90.11287736
"(29.9348933867588, -90.033778900997)",,29.93489339,-90.0337789
"(29.9774170919104, -90.0630756048708)",,29.97741709,-90.0630756
"(29.9599230469938, -90.1110997180033)",,29.95992305,-90.11109972
"(29.9410394418442, -90.1252166196934)",,29.94103944,-90.12521662
"(29.9281758201129, -90.1116577293785)",,29.92817582,-90.11165773
"(30.0269697789911, -90.0377399867199)",,30.02696978,-90.03773999
"(30.0077276704499, -90.0393792504175)",,30.00772767,-90.03937925
"(29.9887110937806, -90.0622722426845)",,29.98871109,-90.06227224
"(29.9788313928189, -90.0551939324393)",,29.97883139,-90.05519393
"(30.0179029757998, -89.9837072534356)",,30.01790298,-89.98370725
"(29.9157907339189, -89.9645655135728)",,29.91579073,-89.96456551
"(29.9319474749359, -90.0712707688902)",,29.93194747,-90.07127077
"(29.9779129902031, -90.0554131599789)",,29.97791299,-90.05541316
"(30.0022107534717, -90.1125293971854)",,30.00221075,-90.1125294
"(29.9742775817824, -90.0811869618538)",,29.97427758,-90.08118696
"(30.0187779234661, -90.0462107077554)",,30.01877792,-90.04621071
"(30.0008212715636, -90.111634527667)",,30.00082127,-90.11163453
"(29.9742775817824, -90.0811869618538)",,29.97427758,-90.08118696
"(29.9228485454402, -90.02840606297)",,29.92284855,-90.02840606
"(29.9608834074015, -90.1071482115998)",,29.96088341,-90.10714821
"(29.9842061672917, -90.0403134423339)",,29.98420617,-90.04031344
"(30.0238705254653, -90.05613838249)",,30.02387053,-90.05613838
"(29.9143591180222, -89.9957880223167)",,29.91435912,-89.99578802
"(30.0388910338504, -89.9875563473255)",,30.03889103,-89.98755635
"(29.9890221675914, -90.0698159867189)",,29.98902217,-90.06981599
"(29.9879982784901, -90.0737072753407)",,29.98799828,-90.07370728
"(29.9323809073339, -90.0745451004971)",,29.93238091,-90.0745451
"(29.9258461490006, -90.0940920950424)",,29.92584615,-90.0940921
"(29.9227456308053, -90.0162420829376)",,29.92274563,-90.01624208
"(29.9207597991097, -90.0967150417745)",,29.9207598,-90.09671504
"(30.0015594941455, -90.0645734961593)",,30.00155949,-90.0645735
"(29.9344721916243, -90.0995724520709)",,29.93447219,-90.09957245
"(29.9233757647374, -90.1067958306208)",,29.92337576,-90.10679583
"(29.97206762515, -90.1204101425758)",,29.97206763,-90.12041014
"(29.9775130071905, -90.0586308057039)",,29.97751301,-90.05863081
"(30.0166391164175, -90.0566253347079)",,30.01663912,-90.05662533
"(29.9962422581192, -90.0582567906874)",,29.99624226,-90.05825679
"(29.9775130071905, -90.0586308057039)",,29.97751301,-90.05863081
"(29.9665525592938, -90.0291462362828)",,29.96655256,-90.02914624
"(29.914748273819, -89.9990464714918)",,29.91474827,-89.99904647
"(29.9986301133232, -90.1092476376769)",,29.99863011,-90.10924764
"(29.9291497477513, -90.1180349420604)",,29.92914975,-90.11803494
"(30.0182939719503, -90.0875438602951)",,30.01829397,-90.08754386
"(29.9208494680098, -90.0145417029893)",,29.92084947,-90.0145417
"(30.0008235020224, -90.0759698843277)",,30.0008235,-90.07596988
"(29.9053502991749, -89.9998779449199)",,29.9053503,-89.99987794
"(30.0349358548932, -90.0093256692337)",,30.03493585,-90.00932567
"(30.0479121802684, -89.9682516857333)",,30.04791218,-89.96825169
"(29.9378790869663, -90.1255919453)",,29.93787909,-90.12559195
"(29.9992150454603, -90.0532225825059)",,29.99921505,-90.05322258
"(29.9209846040449, -90.1188543420773)",,29.9209846,-90.11885434
"(30.0479121802684, -89.9682516857333)",,30.04791218,-89.96825169
"(29.9701727086885, -90.1158093056508)",,29.97017271,-90.11580931
"(29.9325292018221, -90.0743829626882)",,29.9325292,-90.07438296
"(30.0135802762312, -90.1064467010596)",,30.01358028,-90.1064467
"(29.9405128238054, -90.1161359318714)",,29.94051282,-90.11613593
"(29.9457270441266, -90.0674085411722)",,29.94572704,-90.06740854
"(29.9678194637757, -90.0717115072338)",,29.96781946,-90.07171151
"(29.9248520094405, -90.116761635111)",,29.92485201,-90.11676164
"(29.9291224653607, -90.0085243778704)",,29.92912247,-90.00852438
"(30.0115208350286, -90.0387853854099)",,30.01152084,-90.03878539
"(30.0132135979286, -90.1000018694353)",,30.0132136,-90.10000187
"(29.9938956530729, -90.1047529469598)",,29.99389565,-90.10475295
"(29.9415994246708, -90.0508885163914)",,29.94159942,-90.05088852
"(29.9422042402473, -90.1297320332251)",,29.94220424,-90.12973203
"(29.9470618410831, -90.1096848958886)",,29.94706184,-90.1096849
"(29.9384827940028, -90.0326827950849)",,29.93848279,-90.0326828
"(29.9452517493962, -90.1000891241409)",,29.94525175,-90.10008912
"(30.0002525177035, -90.1121436807829)",,30.00025252,-90.11214368
"(29.9866311633008, -90.0751366446968)",,29.98663116,-90.07513664
"(29.9169903445873, -90.0267778403813)",,29.91699034,-90.02677784
"(29.998507805546, -90.0576565641997)",,29.99850781,-90.05765656
"(30.0002525177035, -90.1121436807829)",,30.00025252,-90.11214368
"(29.9310407812833, -90.1074638580184)",,29.93104078,-90.10746386
"(29.9813096413428, -90.0494729520109)",,29.98130964,-90.04947295
"(29.9472094009319, -90.1120368096735)",,29.9472094,-90.11203681
"(29.9999589422288, -90.0523883592707)",,29.99995894,-90.05238836
"(29.9472094009319, -90.1120368096735)",,29.9472094,-90.11203681
"(30.0235777214164, -89.9597155489401)",,30.02357772,-89.95971555
"(30.0056088924511, -90.1202585222201)",,30.00560889,-90.12025852
"(29.9227158272436, -90.0723610508858)",,29.92271583,-90.07236105
"(29.9283667447082, -90.1111834036265)",,29.92836674,-90.1111834
"(30.0254169065005, -90.0215232550567)",,30.02541691,-90.02152326
"(29.9227859187248, -90.0873133612559)",,29.92278592,-90.08731336
"(30.0212841761123, -89.962973326798)",,30.02128418,-89.96297333
"(29.9160079389163, -89.9960286185254)",,29.91600794,-89.99602862
"(29.9527631641554, -90.0954776834281)",,29.95276316,-90.09547768
"(30.0103442069615, -90.0176102971595)",,30.01034421,-90.0176103
"(29.9153261460618, -90.0087099990139)",,29.91532615,-90.00871
"(30.0177518291683, -90.1128862323848)",,30.01775183,-90.11288623
"(29.9105771256143, -89.9898641641385)",,29.91057713,-89.98986416
"(30.0380783271056, -89.9898822596695)",,30.03807833,-89.98988226
"(30.0585453077596, -89.964154585435)",,30.05854531,-89.96415459
"(30.0121360939014, -90.1098053445668)",,30.01213609,-90.10980534
"(29.9951183651958, -90.1003043765559)",,29.99511837,-90.10030438
"(29.9369850775651, -90.0906067610401)",,29.93698508,-90.09060676
"(29.9693303001921, -90.0669784929473)",,29.9693303,-90.06697849
"(29.9287164724763, -90.108972468592)",,29.92871647,-90.10897247
"(29.9541633879593, -90.0536947089509)",,29.95416339,-90.05369471
"(29.9670696323317, -90.037970652488)",,29.96706963,-90.03797065
"(29.9176072262834, -89.9774321324216)",,29.91760723,-89.97743213
"(29.945251174035, -90.1335387609837)",,29.94525117,-90.13353876
"(29.9621960059602, -90.1249226745469)",,29.96219601,-90.12492267
"(29.9698743642766, -90.1067184500715)",,29.96987436,-90.10671845
"(29.9992379218083, -90.1118775191385)",,29.99923792,-90.11187752
"(29.9497699121089, -90.071856542943)",,29.94976991,-90.07185654
"(29.9644275469498, -90.1292701625128)",,29.96442755,-90.12927016
"(29.9712116250149, -90.0320173392223)",,29.97121163,-90.03201734
"(30.0224790969906, -90.0763670992689)",,30.0224791,-90.0763671
"(29.9925251272834, -90.0610742290988)",,29.99252513,-90.06107423
"(29.9925251272834, -90.0610742290988)",,29.99252513,-90.06107423
"(29.9927939705808, -90.0600814294458)",,29.99279397,-90.06008143
"(29.9498097918792, -90.068729632373)",,29.94980979,-90.06872963
"(29.9493376842916, -90.0861693852926)",,29.94933768,-90.08616939
"(29.9817660898585, -90.0860109986003)",,29.98176609,-90.086011
"(29.943066702287, -90.0813538989264)",,29.9430667,-90.0813539
"(29.9377649179005, -90.1309891729283)",,29.93776492,-90.13098917
"(29.9989754213042, -90.0581301636533)",,29.99897542,-90.05813016
"(29.9989754213042, -90.0581301636533)",,29.99897542,-90.05813016
"(29.9861899196949, -90.0645754083311)",,29.98618992,-90.06457541
"(29.9466477118437, -90.1305452162832)",,29.94664771,-90.13054522
"(29.982917214754, -90.0997786650938)",,29.98291721,-90.09977867
"(29.977686783615, -90.1246095027694)",,29.97768678,-90.1246095
"(30.0067620549261, -90.1037755636462)",,30.00676205,-90.10377556
"(29.9829500831736, -90.099989851311)",,29.98295008,-90.09998985
"(29.9786125175762, -90.0589398655241)",,29.97861252,-90.05893987
"(29.965347510918, -90.1170281006034)",,29.96534751,-90.1170281
"(30.0397757261124, -89.9767704152838)",,30.03977573,-89.97677042
"(29.920648282074, -90.0969208539171)",,29.92064828,-90.09692085
"(29.9833917397816, -90.1004601216147)",,29.98339174,-90.10046012
"(30.0125399367536, -90.0531853981867)",,30.01253994,-90.0531854
"(29.9823997479236, -90.0744518575493)",,29.98239975,-90.07445186
"(30.042920574928, -89.9341490146503)",,30.04292057,-89.93414901
"(29.9202527768938, -90.0798122734681)",,29.92025278,-90.07981227
"(29.940836578181, -90.1166229230874)",,29.94083658,-90.11662292
"(29.965347510918, -90.1170281006034)",,29.96534751,-90.1170281
"(29.9246227247886, -90.0957210398959)",,29.92462272,-90.09572104
"(30.0039967337328, -90.0571840537108)",,30.00399673,-90.05718405
"(29.9989265490339, -90.1102720116149)",,29.99892655,-90.11027201
"(30.0391684594592, -89.9308609411194)",,30.03916846,-89.93086094
"(29.9509834127826, -90.1105244249167)",,29.95098341,-90.11052442
"(30.0449757509867, -89.96030190755)",,30.04497575,-89.96030191
"(29.9750901788161, -90.0642879658707)",,29.97509018,-90.06428797
"(29.9688324782758, -90.0407766910952)",,29.96883248,-90.04077669
"(30.0027380983221, -90.1091317136479)",,30.0027381,-90.10913171
"(29.9286487479764, -90.1032890987504)",,29.92864875,-90.1032891
"(29.9805177030619, -90.0861546065058)",,29.9805177,-90.08615461
"(29.9262236193385, -90.0151785171181)",,29.92622362,-90.01517852
"(30.0162708959345, -90.0378892387365)",,30.0162709,-90.03788924
"(29.97452649566, -90.1232320143637)",,29.9745265,-90.12323201
"(29.9374020083265, -90.0101158566219)",,29.93740201,-90.01011586
"(29.9465178814017, -90.0949267468466)",,29.94651788,-90.09492675
"(30.0166435760925, -90.1030538103613)",,30.01664358,-90.10305381
"(29.9773005667463, -90.0559027159352)",,29.97730057,-90.05590272
"(29.9535330600961, -90.1123344747503)",,29.95353306,-90.11233447
"(30.0127663414386, -90.1110830311895)",,30.01276634,-90.11108303
"(29.9969526308471, -90.1104040153512)",,29.99695263,-90.11040402
"(30.0165939628541, -90.0358549959872)",,30.01659396,-90.035855
"(29.9612362447817, -90.0197487540284)",,29.96123624,-90.01974875
"(30.0165939628541, -90.0358549959872)",,30.01659396,-90.035855
"(29.9548905193364, -90.1147018761204)",,29.95489052,-90.11470188
"(29.9321683449334, -90.1066831758644)",,29.93216834,-90.10668318
"(29.9633684225679, -90.035339671771)",,29.96336842,-90.03533967
"(30.0347721132056, -90.0098104281038)",,30.03477211,-90.00981043
"(29.9424661402108, -90.0210459090286)",,29.94246614,-90.02104591
"(29.9383524453666, -90.0201857326242)",,29.93835245,-90.02018573
"(29.9633684225679, -90.035339671771)",,29.96336842,-90.03533967
"(30.0431741663824, -89.9648615943888)",,30.04317417,-89.96486159
"(29.9831812771482, -90.0613211584146)",,29.98318128,-90.06132116
"(30.0041520172794, -90.1062013604357)",,30.00415202,-90.10620136
"(29.9257049857342, -90.0320032075344)",,29.92570499,-90.03200321
"(29.9870236585202, -90.0561240927182)",,29.98702366,-90.05612409
"(29.9257049857342, -90.0320032075344)",,29.92570499,-90.03200321
"(29.9870236585202, -90.0561240927182)",,29.98702366,-90.05612409
"(29.9958162571097, -90.1065234281416)",,29.99581626,-90.10652343
"(30.0035915415652, -90.0524855948143)",,30.00359154,-90.05248559
"(29.9958162571097, -90.1065234281416)",,29.99581626,-90.10652343
"(30.017257909446, -90.0579383834343)",,30.01725791,-90.05793838
"(30.0122310913208, -90.1191833025756)",,30.01223109,-90.1191833
"(30.0398381762446, -89.8946902696904)",,30.03983818,-89.89469027
"(29.9426566297121, -90.0509476204456)",,29.94265663,-90.05094762
"(29.9687622016282, -90.0848341519301)",,29.9687622,-90.08483415
"(29.9204243194467, -90.1272339171631)",,29.92042432,-90.12723392
"(29.9204243194467, -90.1272339171631)",,29.92042432,-90.12723392
"(29.9480817423535, -90.1088611885648)",,29.94808174,-90.10886119
"(29.9382113442429, -90.1057862356252)",,29.93821134,-90.10578624
"(29.9820872779844, -90.0920965379565)",,29.98208728,-90.09209654
"(29.9270278527349, -90.0122682246113)",,29.92702785,-90.01226822
"(29.9928163871961, -90.0621831844706)",,29.99281639,-90.06218318
"(29.9611965982645, -90.1119654781342)",,29.9611966,-90.11196548
"(29.9512058523182, -90.1150048396341)",,29.95120585,-90.11500484
"(29.9642828871144, -90.1210561043754)",,29.96428289,-90.1210561
"(29.9517289258613, -90.0731244731653)",,29.95172893,-90.07312447
"(29.9647592088759, -90.1195807336912)",,29.96475921,-90.11958073
"(29.9454160712681, -90.1056921701229)",,29.94541607,-90.10569217
"(30.0169013689939, -90.1107502321908)",,30.01690137,-90.11075023
"(29.9481883197566, -90.0961971374151)",,29.94818832,-90.09619714
"(29.9391752066948, -90.1328722032764)",,29.93917521,-90.1328722
"(29.9942979048743, -90.1035288355401)",,29.9942979,-90.10352884
"(29.9366329643444, -90.0226011321835)",,29.93663296,-90.02260113
"(29.9942979048743, -90.1035288355401)",,29.9942979,-90.10352884
"(29.9942979048743, -90.1035288355401)",,29.9942979,-90.10352884
